address/city,address/state,address/streetAddress,address/zipcode,bathrooms,bedrooms,datePriceChanged,daysOnZillow,favoriteCount,homeStatus,homeType,isNonOwnerOccupied,latitude,listing_sub_type/is_FSBA,listing_sub_type/is_FSBO,listing_sub_type/is_bankOwned,listing_sub_type/is_comingSoon,listing_sub_type/is_forAuction,listing_sub_type/is_foreclosure,listing_sub_type/is_newHome,listing_sub_type/is_openHouse,listing_sub_type/is_pending,livingArea,longitude,monthlyHoaFee,mortgageRates,mortgageRates/arm5Rate,mortgageRates/fifteenYearFixedRate,mortgageRates/thirtyYearFixedRate,pageViewCount,parentRegion,parentRegion/name,price,priceChange,propertyTaxRate,rentZestimate,restimateHighPercent,restimateLowPercent,taxAssessedValue,taxAssessedYear,timeOnZillow,url,yearBuilt,zestimate,zestimateHighPercent,zestimateLowPercent
Philadelphia,PA,2529 Frankford Ave #1,19125,1,1,,8,6,FOR_SALE,APARTMENT,FALSE,39.983803,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,595,-75.12489,154,,3.923,3.592,4.436,200,,East Kensington,275000,,0.98,1350,26,32,,,8 days,https://www.zillow.com/homedetails/2529-Frankford-Ave-1-Philadelphia-PA-19125/2090898574_zpid/,2018,275000,5,6
Philadelphia,PA,4743 Fowler St,19127,,,,8,4,FOR_SALE,LOT,FALSE,40.034035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.228065,,,3.923,3.592,4.436,406,,Manayunk,399000,,0.98,1984,23,18,221400,2021,8 days,https://www.zillow.com/homedetails/4743-Fowler-St-Philadelphia-PA-19127/10269688_zpid/,,,,
Philadelphia,PA,4445 N Bancroft St,19140,1,3,1.65E+12,8,16,FOR_SALE,TOWNHOUSE,FALSE,40.02161,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,932,-75.15228,,,4.591,3.941,4.613,213,,Logan,154900,-5000,0.98,1099,15,5,37400,2021,8 days,https://www.zillow.com/homedetails/4445-N-Bancroft-St-Philadelphia-PA-19140/10237666_zpid/,1940,66200,7,6
Philadelphia,PA,50 S 16th St UNIT 4208,19102,2,2,,8,17,FOR_SALE,CONDO,FALSE,39.951805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1200,-75.16725,1412,,3.792,3.486,4.337,450,,Rittenhouse,675000,,0.98,3067,29,46,697700,2021,8 days,https://www.zillow.com/homedetails/50-S-16th-St-UNIT-4208-Philadelphia-PA-19102/87761858_zpid/,1990,675000,5,5
Philadelphia,PA,1227 N 15th St,19121,,,,8,1,FOR_SALE,MULTI_FAMILY,FALSE,39.9724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2514,-75.160736,,,3.483,3.688,4.31,49,,North Central,824900,,0.98,1200,33,19,528000,2021,8 days,https://www.zillow.com/homedetails/1227-N-15th-St-Philadelphia-PA-19121/10456021_zpid/,2019,,,
Philadelphia,PA,321 W Berks St,19122,6,7,,8,30,FOR_SALE,MULTI_FAMILY,FALSE,39.97978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3951,-75.1408,,,3.483,3.688,4.31,440,,West Kensington,899900,,0.98,1695,18,23,7700,2021,8 days,https://www.zillow.com/homedetails/321-W-Berks-St-Philadelphia-PA-19122/118361089_zpid/,2022,889200,5,11
Philadelphia,PA,50 S 16th St UNIT 4805,19102,2,3,,8,9,FOR_SALE,CONDO,FALSE,39.951805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1625,-75.16725,1914,,3.483,3.688,4.31,336,,Rittenhouse,1195000,,0.98,4959,29,46,1075300,2021,8 days,https://www.zillow.com/homedetails/50-S-16th-St-UNIT-4805-Philadelphia-PA-19102/87763052_zpid/,1990,1182000,5,5
Philadelphia,PA,901 N Penn St UNIT R301,19123,3,2,,8,3,FOR_SALE,CONDO,FALSE,39.962326,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1489,-75.13515,1035,,3.792,3.486,4.337,244,,Northern Liberties,599000,,0.98,2680,36,18,447700,2021,8 days,https://www.zillow.com/homedetails/901-N-Penn-St-UNIT-R301-Philadelphia-PA-19123/71247303_zpid/,2006,599000,5,5
Philadelphia,PA,919 N American St,19123,4,3,,8,53,FOR_SALE,TOWNHOUSE,FALSE,39.965054,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3600,-75.141235,,,3.792,3.486,4.337,1107,,Northern Liberties,799000,,0.98,3612,29,46,708900,2021,8 days,https://www.zillow.com/homedetails/919-N-American-St-Philadelphia-PA-19123/80945468_zpid/,2006,799000,5,5
Philadelphia,PA,1910 Spring Garden St APT 2,19130,3,2,,8,9,FOR_SALE,CONDO,FALSE,39.96322,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1815,-75.17002,326,,3.483,3.688,4.31,573,,Logan Square,950000,,0.98,2822,38,27,517300,2021,8 days,https://www.zillow.com/homedetails/1910-Spring-Garden-St-APT-2-Philadelphia-PA-19130/124248066_zpid/,2016,950000,5,5
Philadelphia,PA,1420 Locust St APT 33P,19102,1,1,,8,25,FOR_SALE,CONDO,FALSE,39.947937,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,724,-75.16583,684,,3.923,3.592,4.436,627,,Rittenhouse,307000,,0.98,1950,5,11,291000,2021,8 days,https://www.zillow.com/homedetails/1420-Locust-St-APT-33P-Philadelphia-PA-19102/10602033_zpid/,1977,299500,6,6
Philadelphia,PA,1034 Spruce St UNIT 502,19107,2,2,,8,16,FOR_SALE,CONDO,FALSE,39.946,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,996,-75.159424,632,,3.923,3.592,4.436,598,,Washington Square,499900,,0.98,2324,10,10,458000,2021,8 days,https://www.zillow.com/homedetails/1034-Spruce-St-UNIT-502-Philadelphia-PA-19107/67365047_zpid/,2005,499900,5,5
Philadelphia,PA,1705 N Newkirk St,19121,3,3,,8,30,FOR_SALE,TOWNHOUSE,FALSE,39.981796,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1300,-75.180664,,,3.923,3.592,4.436,363,,Brewerytown,295000,,0.98,1464,13,8,42600,2021,8 days,https://www.zillow.com/homedetails/1705-N-Newkirk-St-Philadelphia-PA-19121/10332726_zpid/,1915,324700,5,5
Philadelphia,PA,2513 Sepviva St,19125,1,2,,8,3,FOR_SALE,SINGLE_FAMILY,FALSE,39.981773,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,768,-75.123856,,,3.923,3.592,4.436,278,,Fishtown,350000,,0.98,1380,14,21,137400,2021,8 days,https://www.zillow.com/homedetails/2513-Sepviva-St-Philadelphia-PA-19125/10323247_zpid/,1875,350000,5,5
Philadelphia,PA,1918 W Diamond St,19121,,9,,8,7,FOR_SALE,MULTI_FAMILY,FALSE,39.985603,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2352,-75.16524,,,3.923,3.592,4.436,190,,North Central,500000,,0.98,1364,29,21,,,8 days,https://www.zillow.com/homedetails/1918-W-Diamond-St-Philadelphia-PA-19121/2128020101_zpid/,1915,,,
Philadelphia,PA,2503 S Garnet St,19145,4,3,,15,99,FOR_SALE,SINGLE_FAMILY,FALSE,39.92028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993,-75.17935,,,3.792,3.486,4.337,2663,,Girard Estates,725000,,0.98,2674,20,23,360300,2021,15 days,https://www.zillow.com/homedetails/2503-S-Garnet-St-Philadelphia-PA-19145/10306796_zpid/,1920,724700,5,5
Philadelphia,PA,972 N Randolph St,19123,1,3,,18,100,FOR_SALE,TOWNHOUSE,FALSE,39.968727,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1023,-75.14631,,,3.923,3.592,4.436,2053,,Northern Liberties,345000,,0.98,1834,14,17,292700,2021,18 days,https://www.zillow.com/homedetails/972-N-Randolph-St-Philadelphia-PA-19123/10199020_zpid/,1920,345000,5,5
Philadelphia,PA,863 N 47th St,19139,,3,,296,44,FOR_SALE,MULTI_FAMILY,FALSE,39.968147,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1500,-75.21543,,,4.591,3.941,4.613,819,,Mill Creek,149000,,0.98,1134,18,29,60900,2021,296 days,https://www.zillow.com/homedetails/863-N-47th-St-Philadelphia-PA-19139/10202166_zpid/,1925,158800,7,7
Philadelphia,PA,2419 W Seybert St,19121,3,2,,41,88,FOR_SALE,TOWNHOUSE,FALSE,39.976013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,892,-75.1757,,,3.923,3.592,4.436,1137,,Sharswood,269000,,0.98,1749,20,9,70800,2021,41 days,https://www.zillow.com/homedetails/2419-W-Seybert-St-Philadelphia-PA-19121/10315363_zpid/,1925,268800,5,5
Philadelphia,PA,1946 E Chelten Ave,19138,2,3,1.64E+12,81,7,FOR_SALE,SINGLE_FAMILY,FALSE,40.051476,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1386,-75.15204,,,4.591,3.941,4.613,364,,Ogontz,190000,-4000,0.98,1734,18,12,95600,2021,81 days,https://www.zillow.com/homedetails/1946-E-Chelten-Ave-Philadelphia-PA-19138/10251707_zpid/,1905,190000,5,5
Philadelphia,PA,1417 S Hicks St,19146,2,2,,279,57,FOR_SALE,TOWNHOUSE,FALSE,39.932793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,784,-75.17004,,,3.923,3.592,4.436,973,,Point Breeze,339900,,0.98,1849,24,5,135400,2021,279 days,https://www.zillow.com/homedetails/1417-S-Hicks-St-Philadelphia-PA-19146/10371163_zpid/,1920,339500,5,6
Philadelphia,PA,2836 Lardner St,19149,1,3,,196,25,FOR_SALE,TOWNHOUSE,FALSE,40.028446,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,992,-75.0672,,,4.591,3.941,4.613,1095,,Mayfair,190000,,0.98,1249,12,20,117100,2021,196 days,https://www.zillow.com/homedetails/2836-Lardner-St-Philadelphia-PA-19149/10554393_zpid/,1943,188200,5,5
Philadelphia,PA,1817 Fillmore St,19124,1,3,,238,11,FOR_SALE,SINGLE_FAMILY,FALSE,40.016132,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1148,-75.07715,,,4.591,3.941,4.613,241,,Frankford,159000,,0.98,1264,8,12,58400,2021,238 days,https://www.zillow.com/homedetails/1817-Fillmore-St-Philadelphia-PA-19124/10286985_zpid/,1925,158900,5,6
Philadelphia,PA,1324 Locust St APT 1225,19107,1,1,,64,29,FOR_SALE,CONDO,FALSE,39.947956,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,709,-75.1636,649,,4.591,3.941,4.613,1245,,Washington Square,220000,,0.98,1712,12,14,197000,2021,64 days,https://www.zillow.com/homedetails/1324-Locust-St-APT-1225-Philadelphia-PA-19107/71249650_zpid/,2006,218000,5,5
Philadelphia,PA,7302 Cresheim Rd #C-14,19119,2,2,,241,51,FOR_SALE,TOWNHOUSE,FALSE,40.057156,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1038,-75.19808,,,4.591,3.941,4.613,3776,,Mount Airy West,150000,,0.98,1873,12,15,147600,2021,241 days,https://www.zillow.com/homedetails/7302-Cresheim-Rd-C-14-Philadelphia-PA-19119/10605865_zpid/,1968,222100,10,10
Philadelphia,PA,5035 Saul St,19124,2,4,,11,29,FOR_SALE,SINGLE_FAMILY,FALSE,40.022766,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1680,-75.08241,,,4.591,3.941,4.613,723,,Frankford,240000,,0.98,1300,15,12,128600,2021,11 days,https://www.zillow.com/homedetails/5035-Saul-St-Philadelphia-PA-19124/10556846_zpid/,1940,240000,5,5
Philadelphia,PA,2226 Delancey Pl,19103,6,5,,15,94,FOR_SALE,TOWNHOUSE,FALSE,39.94793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4372,-75.17905,,,3.483,3.688,4.31,2992,,Rittenhouse,1700000,,0.98,,,,,,15 days,https://www.zillow.com/homedetails/2226-Delancey-Pl-Philadelphia-PA-19103/2065535017_zpid/,1850,,,
Philadelphia,PA,134 N 50th St,19139,3,5,,273,74,FOR_SALE,MULTI_FAMILY,FALSE,39.96229,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3177,-75.220695,,,3.923,3.592,4.436,2229,,Dunlap,259900,,0.98,896,33,14,172100,2021,273 days,https://www.zillow.com/homedetails/134-N-50th-St-Philadelphia-PA-19139/165307903_zpid/,1925,254200,5,5
Philadelphia,PA,109 N Millick St,19139,3,3,,60,45,FOR_SALE,TOWNHOUSE,FALSE,39.963924,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1486,-75.241425,,,4.591,3.941,4.613,626,,Haddington,248999,,0.98,1270,12,8,65300,2021,60 days,https://www.zillow.com/homedetails/109-N-Millick-St-Philadelphia-PA-19139/10341751_zpid/,1910,70200,5,5
Philadelphia,PA,2453 W Berks St,19121,5,6,,325,37,FOR_SALE,TOWNHOUSE,FALSE,39.9842,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1704,-75.17479,,,3.923,3.592,4.436,451,,North Central,385000,,0.98,2792,52,21,45300,2021,325 days,https://www.zillow.com/homedetails/2453-W-Berks-St-Philadelphia-PA-19121/10329856_zpid/,1915,,,
Philadelphia,PA,2207 Almond St,19125,1,2,,79,52,FOR_SALE,TOWNHOUSE,FALSE,39.97521,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,718,-75.12385,,,4.591,3.941,4.613,2134,,Fishtown,199900,,0.98,1507,8,11,156300,2021,79 days,https://www.zillow.com/homedetails/2207-Almond-St-Philadelphia-PA-19125/10324174_zpid/,,191300,5,5
Philadelphia,PA,1010 Race St APT 2G,19107,1,1,,148,59,FOR_SALE,CONDO,FALSE,39.95516,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,681,-75.15649,535,,4.591,3.941,4.613,1634,,Chinatown,155000,,0.98,1399,7,11,140900,2021,148 days,https://www.zillow.com/homedetails/1010-Race-St-APT-2G-Philadelphia-PA-19107/62675597_zpid/,1910,149800,5,5
Philadelphia,PA,613 W Norris St UNIT 1,19122,2,3,,9,21,FOR_SALE,TOWNHOUSE,FALSE,39.981815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1312,-75.144875,150,,3.923,3.592,4.436,317,,Hartranft,315000,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/613-W-Norris-St-UNIT-1-Philadelphia-PA-19122/2065463412_zpid/,2022,,,
Philadelphia,PA,2036 S 5th St,19148,2,2,,18,84,FOR_SALE,TOWNHOUSE,FALSE,39.92269,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1260,-75.15523,,,3.923,3.592,4.436,1270,,Greenwich,279900,,0.98,1981,18,23,178500,2021,18 days,https://www.zillow.com/homedetails/2036-S-5th-St-Philadelphia-PA-19148/80953059_zpid/,1920,,,
Philadelphia,PA,623 S 6th St #B,19147,1,1,,13,32,FOR_SALE,CONDO,FALSE,39.94128,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,958,-75.152214,250,,3.923,3.592,4.436,1464,,Queen Village,345000,,0.98,1649,20,23,288900,2021,13 days,https://www.zillow.com/homedetails/623-S-6th-St-B-Philadelphia-PA-19147/90196441_zpid/,1929,350400,5,5
Philadelphia,PA,2240 Titan St,19146,2,2,1.65E+12,21,81,FOR_SALE,TOWNHOUSE,FALSE,39.93624,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,904,-75.18168,,,3.923,3.592,4.436,1467,,Point Breeze,290000,-10000,0.98,1800,8,14,217700,2021,21 days,https://www.zillow.com/homedetails/2240-Titan-St-Philadelphia-PA-19146/10362824_zpid/,1923,304700,5,5
Philadelphia,PA,1124 S 48th St,19143,4,4,,8,39,FOR_SALE,TOWNHOUSE,FALSE,39.94409,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3500,-75.21454,,,3.792,3.486,4.337,1051,,Cedar Park,699000,,0.98,3909,92,28,492700,2021,8 days,https://www.zillow.com/homedetails/1124-S-48th-St-Philadelphia-PA-19143/10452426_zpid/,2012,699000,5,5
Philadelphia,PA,5337 Wyalusing Ave,19131,2,3,,9,30,FOR_SALE,TOWNHOUSE,FALSE,39.96944,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1672,-75.22805,,,4.591,3.941,4.613,376,,Haddington,230800,,0.98,1216,8,5,56900,2021,9 days,https://www.zillow.com/homedetails/5337-Wyalusing-Ave-Philadelphia-PA-19131/10440626_zpid/,1925,176300,18,18
Philadelphia,PA,2046 S Alden St,19143,1,3,,9,5,FOR_SALE,TOWNHOUSE,FALSE,39.934383,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1109,-75.22555,,,,,,338,,Southwest Schuylkill,125000,,0.98,1350,7,9,69500,2021,9 days,https://www.zillow.com/homedetails/2046-S-Alden-St-Philadelphia-PA-19143/10399972_zpid/,1925,102700,29,28
Philadelphia,PA,1825 Latona St,19146,3,4,,9,61,FOR_SALE,TOWNHOUSE,FALSE,39.936108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1970,-75.17468,,,3.923,3.592,4.436,1082,,Point Breeze,470000,,0.98,,,,215900,2021,9 days,https://www.zillow.com/homedetails/1825-Latona-St-Philadelphia-PA-19146/10361559_zpid/,1925,,,
Philadelphia,PA,2620 E Somerset St,19134,,5,,9,14,FOR_SALE,MULTI_FAMILY,FALSE,39.98004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2698,-75.112816,,,3.792,3.486,4.337,359,,Richmond,625000,,0.98,1170,32,18,264500,2021,9 days,https://www.zillow.com/homedetails/2620-E-Somerset-St-Philadelphia-PA-19134/10294396_zpid/,1925,408000,12,12
Philadelphia,PA,246 N 3rd St APT 2D,19106,2,2,,9,15,FOR_SALE,APARTMENT,FALSE,39.955437,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1400,-75.14474,695,,3.923,3.592,4.436,938,,Old City,525000,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/246-N-3rd-St-APT-2D-Philadelphia-PA-19106/2065469476_zpid/,1900,,,
Philadelphia,PA,5532 Ludlow St,19139,1,2,,9,12,FOR_SALE,TOWNHOUSE,FALSE,39.95988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,780,-75.23181,,,,,,223,,Cobbs Creek,115000,,0.98,1175,11,11,59900,2021,9 days,https://www.zillow.com/homedetails/5532-Ludlow-St-Philadelphia-PA-19139/10542605_zpid/,1925,125600,15,14
Philadelphia,PA,2637 Parma Rd,19131,1,3,,9,14,FOR_SALE,TOWNHOUSE,FALSE,39.99942,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1152,-75.22301,,,3.923,3.592,4.436,410,,Wynnefield,299900,,0.98,1711,32,13,150300,2021,9 days,https://www.zillow.com/homedetails/2637-Parma-Rd-Philadelphia-PA-19131/10486505_zpid/,1925,208000,5,5
Philadelphia,PA,1518 S Garnet St,19146,3,3,1.65E+12,9,47,FOR_SALE,TOWNHOUSE,FALSE,39.93235,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1778,-75.176865,,,3.923,3.592,4.436,1112,,Point Breeze,449000,-10900,0.98,2725,7,15,344300,2021,9 days,https://www.zillow.com/homedetails/1518-S-Garnet-St-Philadelphia-PA-19146/10366646_zpid/,1923,467700,5,5
Philadelphia,PA,3067 Kensington Ave,19134,,2,,9,27,FOR_SALE,MULTI_FAMILY,FALSE,39.994534,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1184,-75.11651,,,,,,659,,Richmond,99900,,0.98,892,31,14,36800,2021,9 days,https://www.zillow.com/homedetails/3067-Kensington-Ave-Philadelphia-PA-19134/10302311_zpid/,1915,,,
Philadelphia,PA,1911 Nicholas St,19121,3,4,,9,5,FOR_SALE,TOWNHOUSE,FALSE,39.979393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2500,-75.166306,,,3.923,3.592,4.436,344,,North Central,469900,,0.98,1500,24,20,11100,2021,9 days,https://www.zillow.com/homedetails/1911-Nicholas-St-Philadelphia-PA-19121/10456364_zpid/,2022,462500,5,10
Philadelphia,PA,2419 W Ritner St,19145,2,3,,9,27,FOR_SALE,TOWNHOUSE,FALSE,39.923035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1440,-75.18772,,,3.923,3.592,4.436,398,,Grays Ferry,375000,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/2419-W-Ritner-St-Philadelphia-PA-19145/2069803995_zpid/,1925,,,
Philadelphia,PA,6105 Nassau Rd,19151,3,6,,9,34,FOR_SALE,SINGLE_FAMILY,FALSE,39.979565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2647,-75.24285,,,3.923,3.592,4.436,1025,,Overbrook,345000,,0.98,1427,6,20,157200,2021,9 days,https://www.zillow.com/homedetails/6105-Nassau-Rd-Philadelphia-PA-19151/10343498_zpid/,1925,345000,5,6
Philadelphia,PA,627 N 18th St APT 212,19130,1,1,,9,27,FOR_SALE,APARTMENT,FALSE,39.966705,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,724,-75.1668,310,,3.923,3.592,4.436,581,,Spring Garden,299900,,0.98,1575,11,14,,,9 days,https://www.zillow.com/homedetails/627-N-18th-St-APT-212-Philadelphia-PA-19130/2100493485_zpid/,1900,,,
Philadelphia,PA,529 Sigel St,19148,1,3,,9,4,FOR_SALE,TOWNHOUSE,FALSE,39.92553,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,970,-75.1552,,,3.923,3.592,4.436,210,,Dickinson Narrows,325000,,0.98,1500,10,7,174800,2021,9 days,https://www.zillow.com/homedetails/529-Sigel-St-Philadelphia-PA-19148/10172677_zpid/,1920,346200,5,5
Philadelphia,PA,306 Governors Ct,19146,4,3,,9,36,FOR_SALE,TOWNHOUSE,FALSE,39.94431,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2200,-75.182175,691,,3.483,3.688,4.31,1298,,Graduate Hospital,899000,,0.98,3666,29,46,682000,2021,9 days,https://www.zillow.com/homedetails/306-Governors-Ct-Philadelphia-PA-19146/67365923_zpid/,2006,899000,5,5
Philadelphia,PA,2523-2523 W Sergeant St #2525,19132,,,,9,2,FOR_SALE,LOT,FALSE,39.993984,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.17197,,,,,,65,,Strawberry Mansion,40000,,0.98,,,,,,9 days,https://www.zillow.com/homedetails/2523-2523-W-Sergeant-St-2525-Philadelphia-PA-19132/2065461823_zpid/,,,,
Philadelphia,PA,5607 Whitby Ave,19143,1,3,,9,5,FOR_SALE,TOWNHOUSE,FALSE,39.943356,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1400,-75.232765,,,,,,289,,Kingesessing,120000,,0.98,1335,12,6,68300,2021,9 days,https://www.zillow.com/homedetails/5607-Whitby-Ave-Philadelphia-PA-19143/10481232_zpid/,1925,,,
Philadelphia,PA,733 Montrose St,19147,1,2,,9,32,FOR_SALE,TOWNHOUSE,FALSE,39.937874,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1040,-75.156,,,3.923,3.592,4.436,1051,,Bella Vista,449900,,0.98,1800,6,17,367400,2021,9 days,https://www.zillow.com/homedetails/733-Montrose-St-Philadelphia-PA-19147/10177065_zpid/,1920,449900,5,5
Philadelphia,PA,1819 N Natrona St,19121,3,5,1.65E+12,9,7,FOR_SALE,TOWNHOUSE,FALSE,39.984592,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1560,-75.18692,,,4.591,3.941,4.613,434,,Strawberry Mansion,169900,-10000,0.98,2285,24,20,42300,2021,9 days,https://www.zillow.com/homedetails/1819-N-Natrona-St-Philadelphia-PA-19121/10331779_zpid/,1915,212200,28,27
Philadelphia,PA,2009 Reserve Dr,19145,3,3,,9,26,FOR_SALE,TOWNHOUSE,FALSE,39.90829,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1902,-75.1838,110,,3.792,3.486,4.337,1245,,Packer Park,579000,,0.98,2769,20,17,409600,2021,9 days,https://www.zillow.com/homedetails/2009-Reserve-Dr-Philadelphia-PA-19145/87766490_zpid/,2005,579000,5,5
Philadelphia,PA,2649 S 10th St,19148,1,3,,9,13,FOR_SALE,TOWNHOUSE,FALSE,39.916214,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1180,-75.16427,,,3.923,3.592,4.436,537,,Lower Moyamensing,275000,,0.98,1548,13,10,196900,2021,9 days,https://www.zillow.com/homedetails/2649-S-10th-St-Philadelphia-PA-19148/10392885_zpid/,1925,272200,5,6
Philadelphia,PA,1736 S Edgewood St,19142,2,3,,9,3,FOR_SALE,TOWNHOUSE,FALSE,39.93476,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1218,-75.234184,,,4.591,3.941,4.613,507,,Kingesessing,159900,,0.98,1391,9,9,69100,2021,9 days,https://www.zillow.com/homedetails/1736-S-Edgewood-St-Philadelphia-PA-19142/10189310_zpid/,1925,154900,5,10
Philadelphia,PA,1740 Johnston St,19145,2,3,1.65E+12,9,16,FOR_SALE,TOWNHOUSE,FALSE,39.91612,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1598,-75.177704,,,3.923,3.592,4.436,740,,Girard Estates,399000,39100,0.98,1613,9,9,312300,2021,9 days,https://www.zillow.com/homedetails/1740-Johnston-St-Philadelphia-PA-19145/10308177_zpid/,1920,350900,5,5
Philadelphia,PA,2527 W Sergeant St,19132,2,3,,9,32,FOR_SALE,TOWNHOUSE,FALSE,39.994255,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1410,-75.173584,,,4.591,3.941,4.613,433,,Strawberry Mansion,189900,,0.98,1350,11,13,31100,2021,9 days,https://www.zillow.com/homedetails/2527-W-Sergeant-St-Philadelphia-PA-19132/10311572_zpid/,1915,182000,5,9
